Frame,tube_count,total_peptides_in_tubes,avg_tube_size
7697,0,0,0.0
7698,0,0,0.0
7699,2,119,59.5
7700,2,142,71.0
7701,1,84,84.0
7702,3,207,69.0
7703,0,0,0.0
7704,4,399,99.8
7705,2,106,53.0
7706,1,203,203.0
7707,2,196,98.0
7708,2,154,77.0
7709,1,63,63.0
7710,1,87,87.0
7711,1,62,62.0
7712,0,0,0.0
7713,2,151,75.5
7714,1,61,61.0
7715,0,0,0.0
7716,1,63,63.0
7717,2,239,119.5
7718,1,56,56.0
7719,1,55,55.0
7720,0,0,0.0
7721,0,0,0.0
7722,0,0,0.0
7723,0,0,0.0
7724,1,68,68.0
7725,0,0,0.0
7726,1,102,102.0
7727,1,119,119.0
7728,0,0,0.0
7729,1,109,109.0
7730,1,103,103.0
7731,1,61,61.0
7732,0,0,0.0
7733,0,0,0.0
7734,1,77,77.0
7735,0,0,0.0
7736,1,67,67.0
7737,2,161,80.5
7738,2,157,78.5
7739,4,332,83.0
7740,2,252,126.0
7741,1,65,65.0
7742,2,161,80.5
7743,1,57,57.0
7744,2,144,72.0
7745,2,111,55.5
7746,0,0,0.0
7747,1,88,88.0
7748,1,161,161.0
7749,2,126,63.0
7750,0,0,0.0
7751,2,119,59.5
7752,1,70,70.0
7753,2,150,75.0
7754,0,0,0.0
7755,1,70,70.0
7756,1,53,53.0
7757,2,156,78.0
7758,0,0,0.0
7759,0,0,0.0
7760,1,63,63.0
7761,2,171,85.5
7762,0,0,0.0
7763,1,56,56.0
7764,3,180,60.0
7765,0,0,0.0
7766,1,63,63.0
7767,0,0,0.0
7768,0,0,0.0
7769,0,0,0.0
7770,0,0,0.0
7771,1,52,52.0
7772,1,84,84.0
7773,0,0,0.0
7774,2,166,83.0
7775,1,70,70.0
7776,1,93,93.0
7777,2,154,77.0
7778,0,0,0.0
7779,3,184,61.3
7780,0,0,0.0
7781,0,0,0.0
7782,0,0,0.0
7783,2,131,65.5
7784,0,0,0.0
7785,0,0,0.0
7786,0,0,0.0
7787,3,182,60.7
7788,2,140,70.0
7789,0,0,0.0
7790,1,56,56.0
7791,3,273,91.0
7792,1,55,55.0
7793,1,55,55.0
7794,2,138,69.0
7795,0,0,0.0
7796,3,187,62.3
7797,2,175,87.5
7798,1,196,196.0
7799,2,161,80.5
7800,1,84,84.0
7801,2,159,79.5
7802,1,56,56.0
7803,2,120,60.0
7804,3,475,158.3
7805,2,217,108.5
7806,1,56,56.0
7807,2,198,99.0
7808,1,70,70.0
7809,1,63,63.0
7810,5,392,78.4
7811,1,91,91.0
7812,3,175,58.3
7813,0,0,0.0
7814,0,0,0.0
7815,2,112,56.0
7816,1,56,56.0
7817,1,56,56.0
7818,1,84,84.0
7819,0,0,0.0
7820,1,56,56.0
7821,0,0,0.0
7822,1,98,98.0
7823,0,0,0.0
7824,1,98,98.0
7825,0,0,0.0
7826,2,126,63.0
7827,1,56,56.0
7828,2,161,80.5
7829,0,0,0.0
7830,2,203,101.5
7831,1,56,56.0
7832,1,70,70.0
7833,0,0,0.0
7834,0,0,0.0
7835,3,214,71.3
7836,0,0,0.0
7837,0,0,0.0
7838,1,70,70.0
7839,1,133,133.0
7840,1,168,168.0
7841,1,52,52.0
7842,1,63,63.0
7843,1,70,70.0
7844,0,0,0.0
7845,0,0,0.0
7846,0,0,0.0
7847,2,132,66.0
7848,0,0,0.0
7849,1,140,140.0
7850,0,0,0.0
7851,0,0,0.0
7852,0,0,0.0
7853,0,0,0.0
7854,1,100,100.0
7855,1,84,84.0
7856,1,91,91.0
7857,0,0,0.0
7858,1,79,79.0
7859,0,0,0.0
7860,0,0,0.0
7861,0,0,0.0
7862,1,56,56.0
7863,2,428,214.0
7864,0,0,0.0
7865,2,217,108.5
7866,0,0,0.0
7867,1,52,52.0
7868,0,0,0.0
7869,0,0,0.0
7870,0,0,0.0
7871,1,70,70.0
7872,1,147,147.0
7873,0,0,0.0
7874,1,61,61.0
7875,3,182,60.7
7876,3,263,87.7
7877,1,58,58.0
7878,1,56,56.0
7879,3,226,75.3
7880,1,59,59.0
7881,1,56,56.0
7882,2,114,57.0
7883,1,77,77.0
7884,1,56,56.0
7885,0,0,0.0
7886,1,105,105.0
7887,1,119,119.0
7888,0,0,0.0
7889,1,56,56.0
7890,0,0,0.0
7891,1,63,63.0
7892,2,126,63.0
7893,1,56,56.0
7894,1,84,84.0
7895,1,56,56.0
7896,2,119,59.5
7897,1,77,77.0
7898,0,0,0.0
7899,0,0,0.0
7900,0,0,0.0
7901,0,0,0.0
7902,3,208,69.3
7903,0,0,0.0
7904,1,56,56.0
7905,0,0,0.0
7906,0,0,0.0
7907,0,0,0.0
7908,1,56,56.0
7909,0,0,0.0
7910,2,123,61.5
7911,0,0,0.0
7912,0,0,0.0
7913,1,66,66.0
7914,3,325,108.3
7915,1,56,56.0
7916,0,0,0.0
7917,2,175,87.5
7918,1,91,91.0
7919,1,59,59.0
7920,1,65,65.0
7921,1,56,56.0
7922,0,0,0.0
7923,0,0,0.0
7924,0,0,0.0
7925,1,78,78.0
7926,0,0,0.0
7927,2,188,94.0
7928,0,0,0.0
7929,0,0,0.0
7930,1,63,63.0
7931,1,50,50.0
7932,2,168,84.0
7933,0,0,0.0
7934,2,164,82.0
7935,1,84,84.0
7936,1,95,95.0
7937,0,0,0.0
7938,1,67,67.0
7939,1,91,91.0
7940,4,305,76.2
7941,0,0,0.0
7942,0,0,0.0
7943,0,0,0.0
7944,0,0,0.0
7945,0,0,0.0
7946,1,56,56.0
7947,0,0,0.0
7948,2,259,129.5
7949,2,126,63.0
7950,0,0,0.0
7951,1,63,63.0
7952,2,111,55.5
7953,3,482,160.7
7954,2,118,59.0
7955,2,126,63.0
7956,0,0,0.0
7957,1,63,63.0
7958,2,119,59.5
7959,0,0,0.0
7960,0,0,0.0
7961,0,0,0.0
7962,1,103,103.0
7963,2,120,60.0
7964,1,89,89.0
7965,1,112,112.0
7966,1,114,114.0
7967,0,0,0.0
7968,1,79,79.0
7969,0,0,0.0
7970,1,59,59.0
7971,1,72,72.0
7972,2,118,59.0
7973,2,156,78.0
7974,1,186,186.0
7975,1,70,70.0
7976,0,0,0.0
7977,1,84,84.0
7978,1,56,56.0
7979,3,298,99.3
7980,1,56,56.0
7981,2,162,81.0
7982,1,70,70.0
7983,2,110,55.0
7984,2,293,146.5
7985,2,111,55.5
7986,1,56,56.0
7987,1,56,56.0
7988,2,111,55.5
7989,2,154,77.0
7990,0,0,0.0
7991,0,0,0.0
7992,1,70,70.0
7993,1,70,70.0
7994,0,0,0.0
7995,0,0,0.0
7996,0,0,0.0
7997,0,0,0.0
7998,0,0,0.0
7999,3,273,91.0
8000,0,0,0.0
8001,2,117,58.5
8002,0,0,0.0
8003,1,70,70.0
8004,1,78,78.0
8005,0,0,0.0
8006,1,69,69.0
8007,0,0,0.0
8008,0,0,0.0
8009,0,0,0.0
8010,2,147,73.5
8011,1,63,63.0
8012,1,86,86.0
8013,0,0,0.0
8014,2,269,134.5
8015,1,140,140.0
8016,2,116,58.0
8017,0,0,0.0
8018,2,175,87.5
8019,1,77,77.0
8020,1,77,77.0
8021,1,59,59.0
8022,1,70,70.0
8023,0,0,0.0
8024,2,109,54.5
8025,2,133,66.5
8026,2,119,59.5
8027,0,0,0.0
8028,1,70,70.0
8029,2,119,59.5
8030,1,69,69.0
8031,0,0,0.0
8032,0,0,0.0
8033,2,121,60.5
8034,1,91,91.0
8035,0,0,0.0
8036,0,0,0.0
8037,0,0,0.0
8038,1,76,76.0
8039,1,55,55.0
8040,0,0,0.0
8041,3,216,72.0
8042,3,250,83.3
8043,0,0,0.0
8044,1,63,63.0
8045,0,0,0.0
8046,0,0,0.0
8047,3,237,79.0
8048,1,63,63.0
8049,0,0,0.0
8050,0,0,0.0
8051,0,0,0.0
8052,0,0,0.0
8053,2,154,77.0
8054,1,77,77.0
8055,1,70,70.0
8056,4,275,68.8
8057,0,0,0.0
8058,1,63,63.0
8059,0,0,0.0
8060,1,91,91.0
8061,3,253,84.3
8062,0,0,0.0
8063,1,74,74.0
8064,1,67,67.0
8065,0,0,0.0
8066,0,0,0.0
8067,0,0,0.0
8068,0,0,0.0
8069,1,98,98.0
8070,1,66,66.0
8071,1,63,63.0
8072,2,112,56.0
8073,2,134,67.0
8074,0,0,0.0
8075,0,0,0.0
8076,1,917,917.0
8077,2,849,424.5
8078,1,62,62.0
8079,0,0,0.0
8080,0,0,0.0
8081,2,145,72.5
8082,0,0,0.0
8083,0,0,0.0
8084,0,0,0.0
8085,0,0,0.0
8086,0,0,0.0
8087,1,56,56.0
8088,1,98,98.0
8089,0,0,0.0
8090,0,0,0.0
8091,1,84,84.0
8092,0,0,0.0
8093,1,56,56.0
8094,0,0,0.0
8095,1,63,63.0
8096,1,63,63.0
8097,0,0,0.0
8098,1,50,50.0
8099,1,56,56.0
8100,2,222,111.0
8101,0,0,0.0
8102,1,79,79.0
8103,1,57,57.0
8104,1,112,112.0
8105,2,193,96.5
8106,0,0,0.0
8107,0,0,0.0
8108,0,0,0.0
8109,1,61,61.0
8110,0,0,0.0
8111,0,0,0.0
8112,0,0,0.0
8113,0,0,0.0
8114,2,150,75.0
8115,2,138,69.0
8116,0,0,0.0
8117,3,294,98.0
8118,1,77,77.0
8119,1,66,66.0
8120,0,0,0.0
8121,1,55,55.0
8122,1,50,50.0
8123,2,126,63.0
8124,2,126,63.0
8125,1,77,77.0
8126,1,53,53.0
8127,2,251,125.5
8128,2,174,87.0
8129,3,325,108.3
8130,1,126,126.0
8131,1,91,91.0
8132,1,72,72.0
8133,0,0,0.0
8134,0,0,0.0
8135,0,0,0.0
8136,1,76,76.0
8137,3,240,80.0
8138,0,0,0.0
8139,0,0,0.0
8140,1,56,56.0
8141,0,0,0.0
8142,1,117,117.0
8143,1,94,94.0
8144,0,0,0.0
8145,0,0,0.0
8146,2,162,81.0
8147,1,63,63.0
8148,1,154,154.0
8149,2,160,80.0
8150,2,110,55.0
8151,1,56,56.0
8152,0,0,0.0
8153,0,0,0.0
8154,1,65,65.0
8155,4,274,68.5
8156,1,70,70.0
8157,1,119,119.0
8158,0,0,0.0
8159,0,0,0.0
8160,1,119,119.0
8161,3,219,73.0
8162,2,180,90.0
8163,1,70,70.0
8164,2,106,53.0
8165,1,63,63.0
8166,1,77,77.0
8167,4,369,92.2
8168,0,0,0.0
8169,0,0,0.0
8170,2,121,60.5
8171,0,0,0.0
8172,1,56,56.0
8173,3,241,80.3
8174,1,80,80.0
8175,1,175,175.0
8176,1,60,60.0
8177,0,0,0.0
8178,1,133,133.0
8179,1,133,133.0
8180,2,157,78.5
8181,1,56,56.0
8182,2,149,74.5
8183,2,180,90.0
8184,1,56,56.0
8185,1,180,180.0
8186,0,0,0.0
8187,1,63,63.0
8188,3,191,63.7
8189,2,237,118.5
8190,1,56,56.0
8191,3,425,141.7
8192,1,70,70.0
8193,1,56,56.0
8194,1,66,66.0
8195,0,0,0.0
8196,0,0,0.0
8197,1,53,53.0
8198,2,128,64.0
8199,2,126,63.0
8200,1,77,77.0
8201,1,70,70.0
8202,1,105,105.0
8203,2,126,63.0
8204,0,0,0.0
8205,0,0,0.0
8206,4,322,80.5
8207,1,62,62.0
8208,0,0,0.0
8209,4,245,61.2
8210,1,56,56.0
8211,0,0,0.0
8212,2,143,71.5
8213,1,63,63.0
8214,1,98,98.0
8215,1,63,63.0
8216,2,135,67.5
8217,1,74,74.0
8218,3,294,98.0
8219,2,191,95.5
8220,4,273,68.2
8221,2,148,74.0
8222,0,0,0.0
8223,2,109,54.5
8224,2,133,66.5
8225,0,0,0.0
8226,0,0,0.0
8227,1,123,123.0
8228,0,0,0.0
8229,2,114,57.0
8230,2,140,70.0
8231,1,56,56.0
8232,1,144,144.0
8233,0,0,0.0
8234,2,285,142.5
8235,0,0,0.0
8236,2,121,60.5
8237,0,0,0.0
8238,2,110,55.0
8239,1,51,51.0
8240,0,0,0.0
8241,0,0,0.0
8242,0,0,0.0
8243,4,303,75.8
8244,1,58,58.0
8245,1,63,63.0
8246,0,0,0.0
8247,0,0,0.0
8248,0,0,0.0
8249,1,98,98.0
8250,3,327,109.0
8251,1,64,64.0
8252,1,71,71.0
8253,0,0,0.0
8254,1,56,56.0
8255,0,0,0.0
8256,0,0,0.0
8257,0,0,0.0
8258,2,133,66.5
8259,2,133,66.5
8260,1,63,63.0
8261,1,55,55.0
8262,1,84,84.0
8263,3,499,166.3
8264,1,56,56.0
8265,3,287,95.7
8266,0,0,0.0
8267,1,56,56.0
8268,0,0,0.0
8269,0,0,0.0
8270,1,55,55.0
8271,4,320,80.0
8272,1,123,123.0
8273,1,58,58.0
8274,0,0,0.0
8275,0,0,0.0
8276,1,74,74.0
8277,1,56,56.0
8278,0,0,0.0
8279,1,70,70.0
8280,1,56,56.0
8281,2,161,80.5
8282,1,53,53.0
8283,1,56,56.0
8284,0,0,0.0
8285,2,160,80.0
8286,1,138,138.0
8287,0,0,0.0
8288,2,205,102.5
8289,2,134,67.0
8290,4,324,81.0
8291,1,101,101.0
8292,0,0,0.0
8293,2,119,59.5
8294,1,52,52.0
8295,1,56,56.0
8296,0,0,0.0
8297,1,112,112.0
8298,2,139,69.5
8299,1,132,132.0
8300,1,82,82.0
8301,2,139,69.5
8302,2,161,80.5
8303,1,56,56.0
8304,4,262,65.5
8305,1,51,51.0
8306,1,112,112.0
8307,0,0,0.0
8308,0,0,0.0
8309,1,112,112.0
8310,3,191,63.7
8311,2,112,56.0
8312,1,56,56.0
8313,4,259,64.8
8314,1,133,133.0
8315,1,84,84.0
8316,1,56,56.0
8317,2,119,59.5
8318,2,122,61.0
8319,1,91,91.0
8320,1,62,62.0
8321,2,140,70.0
8322,1,55,55.0
8323,0,0,0.0
8324,1,56,56.0
8325,0,0,0.0
8326,3,212,70.7
8327,1,56,56.0
8328,0,0,0.0
8329,1,77,77.0
8330,3,574,191.3
8331,0,0,0.0
8332,1,87,87.0
8333,2,147,73.5
8334,0,0,0.0
8335,0,0,0.0
8336,1,70,70.0
8337,1,91,91.0
8338,0,0,0.0
8339,2,123,61.5
8340,0,0,0.0
8341,2,137,68.5
8342,3,210,70.0
8343,1,63,63.0
8344,3,203,67.7
8345,3,175,58.3
8346,0,0,0.0
8347,0,0,0.0
8348,0,0,0.0
8349,3,187,62.3
8350,1,56,56.0
8351,0,0,0.0
8352,0,0,0.0
8353,3,228,76.0
8354,0,0,0.0
8355,0,0,0.0
8356,1,56,56.0
8357,0,0,0.0
8358,1,55,55.0
8359,0,0,0.0
8360,0,0,0.0
8361,3,238,79.3
8362,0,0,0.0
8363,1,56,56.0
8364,0,0,0.0
8365,0,0,0.0
8366,2,163,81.5
8367,2,204,102.0
8368,0,0,0.0
8369,0,0,0.0
8370,1,56,56.0
8371,2,259,129.5
8372,2,196,98.0
8373,0,0,0.0
8374,1,77,77.0
8375,1,147,147.0
8376,2,196,98.0
8377,1,78,78.0
8378,1,59,59.0
8379,1,53,53.0
8380,0,0,0.0
8381,0,0,0.0
8382,1,50,50.0
8383,2,112,56.0
8384,0,0,0.0
8385,1,65,65.0
8386,0,0,0.0
8387,1,83,83.0
8388,0,0,0.0
8389,1,154,154.0
8390,1,63,63.0
8391,2,119,59.5
8392,0,0,0.0
8393,0,0,0.0
8394,1,70,70.0
8395,0,0,0.0
8396,3,188,62.7
8397,1,91,91.0
8398,1,56,56.0
8399,0,0,0.0
8400,0,0,0.0
8401,1,147,147.0
8402,1,105,105.0
8403,0,0,0.0
8404,1,56,56.0
8405,0,0,0.0
8406,0,0,0.0
8407,1,96,96.0
8408,1,56,56.0
8409,1,111,111.0
8410,2,168,84.0
8411,1,103,103.0
8412,1,105,105.0
8413,0,0,0.0
8414,1,56,56.0
8415,1,56,56.0
8416,1,63,63.0
8417,0,0,0.0
8418,0,0,0.0
8419,1,63,63.0
8420,1,91,91.0
8421,3,227,75.7
8422,4,368,92.0
8423,1,58,58.0
8424,0,0,0.0
8425,2,140,70.0
8426,0,0,0.0
8427,0,0,0.0
8428,0,0,0.0
8429,0,0,0.0
8430,2,162,81.0
8431,0,0,0.0
8432,2,140,70.0
8433,0,0,0.0
8434,1,91,91.0
8435,0,0,0.0
8436,2,166,83.0
8437,0,0,0.0
8438,1,53,53.0
8439,2,133,66.5
8440,1,77,77.0
8441,0,0,0.0
8442,2,157,78.5
8443,1,91,91.0
8444,2,124,62.0
8445,1,91,91.0
8446,0,0,0.0
8447,1,70,70.0
8448,0,0,0.0
8449,1,63,63.0
8450,1,74,74.0
8451,3,252,84.0
8452,3,422,140.7
8453,1,51,51.0
8454,1,103,103.0
8455,0,0,0.0
8456,3,196,65.3
8457,1,105,105.0
8458,0,0,0.0
8459,1,65,65.0
8460,0,0,0.0
8461,1,56,56.0
8462,1,546,546.0
8463,0,0,0.0
8464,0,0,0.0
8465,0,0,0.0
8466,0,0,0.0
8467,1,59,59.0
8468,1,79,79.0
8469,1,56,56.0
8470,1,84,84.0
8471,0,0,0.0
8472,0,0,0.0
8473,1,84,84.0
8474,1,77,77.0
8475,1,56,56.0
8476,0,0,0.0
8477,1,62,62.0
8478,0,0,0.0
8479,0,0,0.0
8480,1,84,84.0
8481,0,0,0.0
8482,0,0,0.0
8483,0,0,0.0
8484,0,0,0.0
8485,1,56,56.0
8486,0,0,0.0
8487,0,0,0.0
8488,0,0,0.0
8489,2,237,118.5
8490,1,56,56.0
8491,2,126,63.0
8492,0,0,0.0
8493,1,70,70.0
8494,0,0,0.0
8495,1,77,77.0
8496,1,210,210.0
8497,0,0,0.0
8498,1,61,61.0
8499,1,70,70.0
8500,4,255,63.8
8501,1,56,56.0
8502,1,84,84.0
8503,0,0,0.0
8504,1,63,63.0
8505,3,217,72.3
8506,3,266,88.7
8507,1,61,61.0
8508,0,0,0.0
8509,1,56,56.0
8510,1,56,56.0
8511,1,140,140.0
8512,1,56,56.0
8513,0,0,0.0
8514,2,259,129.5
8515,1,77,77.0
8516,1,119,119.0
8517,1,98,98.0
8518,4,263,65.8
8519,0,0,0.0
8520,0,0,0.0
8521,2,112,56.0
8522,2,126,63.0
8523,0,0,0.0
8524,0,0,0.0
8525,1,63,63.0
8526,0,0,0.0
8527,0,0,0.0
8528,1,84,84.0
8529,1,65,65.0
8530,1,63,63.0
8531,0,0,0.0
8532,0,0,0.0
8533,1,53,53.0
8534,0,0,0.0
8535,0,0,0.0
8536,1,69,69.0
8537,4,303,75.8
8538,2,119,59.5
8539,5,335,67.0
8540,2,122,61.0
8541,1,72,72.0
8542,1,77,77.0
8543,0,0,0.0
8544,1,63,63.0
8545,1,119,119.0
8546,1,56,56.0
8547,1,53,53.0
8548,1,63,63.0
8549,1,140,140.0
8550,2,107,53.5
8551,2,117,58.5
8552,1,70,70.0
8553,0,0,0.0
8554,0,0,0.0
8555,1,81,81.0
8556,1,77,77.0
8557,0,0,0.0
8558,3,210,70.0
8559,1,77,77.0
8560,1,56,56.0
8561,0,0,0.0
8562,3,192,64.0
8563,2,135,67.5
8564,2,129,64.5
8565,1,63,63.0
8566,4,357,89.2
8567,3,238,79.3
8568,0,0,0.0
8569,0,0,0.0
8570,1,56,56.0
8571,1,50,50.0
8572,3,378,126.0
8573,1,57,57.0
8574,3,269,89.7
8575,0,0,0.0
8576,3,226,75.3
8577,1,62,62.0
8578,1,56,56.0
8579,1,70,70.0
8580,1,61,61.0
8581,0,0,0.0
8582,0,0,0.0
8583,3,224,74.7
8584,1,52,52.0
8585,0,0,0.0
8586,0,0,0.0
8587,1,147,147.0
8588,0,0,0.0
8589,2,509,254.5
8590,1,453,453.0
8591,1,104,104.0
8592,1,70,70.0
8593,1,72,72.0
8594,0,0,0.0
8595,1,56,56.0
8596,1,119,119.0
8597,0,0,0.0
8598,1,86,86.0
8599,2,149,74.5
8600,1,56,56.0
8601,2,133,66.5
8602,2,175,87.5
8603,0,0,0.0
8604,1,60,60.0
8605,2,122,61.0
8606,2,182,91.0
8607,1,56,56.0
8608,0,0,0.0
8609,2,163,81.5
8610,0,0,0.0
8611,2,147,73.5
8612,1,79,79.0
8613,1,70,70.0
8614,0,0,0.0
8615,0,0,0.0
8616,2,231,115.5
8617,2,149,74.5
8618,2,122,61.0
8619,2,118,59.0
8620,0,0,0.0
8621,1,51,51.0
8622,0,0,0.0
8623,1,84,84.0
8624,1,70,70.0
8625,0,0,0.0
8626,2,126,63.0
8627,2,208,104.0
8628,1,56,56.0
8629,1,56,56.0
8630,1,308,308.0
8631,1,125,125.0
8632,0,0,0.0
8633,1,91,91.0
8634,0,0,0.0
8635,0,0,0.0
8636,1,92,92.0
8637,1,72,72.0
8638,0,0,0.0
8639,1,68,68.0
8640,0,0,0.0
8641,2,147,73.5
8642,2,133,66.5
8643,2,196,98.0
8644,0,0,0.0
8645,1,63,63.0
8646,0,0,0.0
8647,2,196,98.0
8648,1,56,56.0
8649,2,110,55.0
8650,0,0,0.0
8651,0,0,0.0
8652,2,193,96.5
8653,1,77,77.0
8654,0,0,0.0
8655,3,265,88.3
8656,1,231,231.0
8657,1,97,97.0
8658,1,77,77.0
8659,0,0,0.0
8660,2,126,63.0
8661,2,219,109.5
8662,0,0,0.0
8663,0,0,0.0
8664,2,112,56.0
8665,3,210,70.0
8666,0,0,0.0
8667,1,57,57.0
8668,3,207,69.0
8669,1,68,68.0
8670,1,518,518.0
8671,1,112,112.0
8672,1,67,67.0
8673,0,0,0.0
8674,2,154,77.0
8675,1,84,84.0
8676,1,73,73.0
8677,0,0,0.0
8678,0,0,0.0
8679,1,54,54.0
8680,3,275,91.7
8681,1,91,91.0
8682,3,246,82.0
8683,2,127,63.5
8684,0,0,0.0
8685,0,0,0.0
8686,0,0,0.0
8687,1,56,56.0
8688,1,77,77.0
8689,1,70,70.0
8690,1,70,70.0
8691,5,330,66.0
8692,1,70,70.0
8693,1,77,77.0
8694,1,63,63.0
8695,0,0,0.0
8696,1,224,224.0
8697,2,133,66.5
8698,1,83,83.0
8699,1,161,161.0
8700,1,53,53.0
8701,0,0,0.0
8702,1,132,132.0
8703,0,0,0.0
8704,4,312,78.0
8705,0,0,0.0
8706,0,0,0.0
8707,0,0,0.0
8708,1,70,70.0
8709,1,53,53.0
8710,0,0,0.0
8711,2,133,66.5
8712,0,0,0.0
8713,0,0,0.0
8714,4,596,149.0
8715,0,0,0.0
8716,1,63,63.0
8717,2,133,66.5
8718,2,126,63.0
8719,1,84,84.0
8720,1,63,63.0
8721,0,0,0.0
8722,0,0,0.0
8723,1,60,60.0
8724,2,129,64.5
8725,1,57,57.0
8726,1,77,77.0
8727,1,56,56.0
8728,1,83,83.0
8729,0,0,0.0
8730,1,77,77.0
8731,0,0,0.0
8732,0,0,0.0
8733,0,0,0.0
8734,0,0,0.0
8735,0,0,0.0
8736,0,0,0.0
8737,0,0,0.0
8738,1,91,91.0
8739,0,0,0.0
8740,3,217,72.3
8741,2,160,80.0
8742,1,120,120.0
8743,2,113,56.5
8744,0,0,0.0
8745,0,0,0.0
8746,0,0,0.0
8747,0,0,0.0
8748,1,77,77.0
8749,3,429,143.0
8750,3,228,76.0
8751,4,282,70.5
8752,0,0,0.0
8753,0,0,0.0
8754,2,116,58.0
8755,2,136,68.0
8756,2,370,185.0
8757,1,80,80.0
8758,1,56,56.0
8759,1,67,67.0
8760,1,112,112.0
8761,0,0,0.0
8762,1,90,90.0
8763,0,0,0.0
8764,0,0,0.0
8765,0,0,0.0
8766,0,0,0.0
8767,0,0,0.0
8768,0,0,0.0
8769,1,70,70.0
8770,0,0,0.0
8771,0,0,0.0
8772,2,196,98.0
8773,1,54,54.0
8774,2,119,59.5
8775,1,73,73.0
8776,2,140,70.0
8777,0,0,0.0
8778,0,0,0.0
8779,1,76,76.0
8780,1,82,82.0
8781,0,0,0.0
8782,0,0,0.0
8783,1,119,119.0
8784,3,210,70.0
8785,2,154,77.0
8786,1,70,70.0
8787,1,56,56.0
8788,0,0,0.0
8789,1,126,126.0
8790,1,56,56.0
8791,0,0,0.0
8792,2,172,86.0
8793,1,82,82.0
8794,1,56,56.0
8795,1,56,56.0
8796,3,211,70.3
8797,3,232,77.3
8798,3,264,88.0
8799,0,0,0.0
8800,0,0,0.0
8801,1,84,84.0
8802,1,91,91.0
8803,1,77,77.0
8804,1,77,77.0
8805,0,0,0.0
8806,0,0,0.0
8807,0,0,0.0
8808,1,84,84.0
8809,1,53,53.0
8810,2,206,103.0
8811,2,301,150.5
8812,1,109,109.0
8813,1,56,56.0
8814,0,0,0.0
8815,0,0,0.0
8816,1,56,56.0
8817,1,81,81.0
8818,4,337,84.2
8819,2,144,72.0
8820,0,0,0.0
8821,0,0,0.0
8822,0,0,0.0
8823,4,242,60.5
8824,1,77,77.0
8825,0,0,0.0
8826,0,0,0.0
8827,2,107,53.5
8828,1,108,108.0
8829,0,0,0.0
8830,0,0,0.0
8831,2,112,56.0
8832,1,119,119.0
8833,0,0,0.0
8834,1,98,98.0
8835,3,406,135.3
8836,2,154,77.0
8837,0,0,0.0
8838,0,0,0.0
8839,1,63,63.0
8840,1,56,56.0
8841,1,70,70.0
8842,0,0,0.0
8843,0,0,0.0
8844,2,199,99.5
8845,2,178,89.0
8846,1,87,87.0
8847,1,76,76.0
8848,2,196,98.0
8849,1,84,84.0
8850,1,91,91.0
8851,2,189,94.5
8852,2,124,62.0
8853,2,139,69.5
8854,1,70,70.0
8855,1,70,70.0
8856,1,56,56.0
8857,1,54,54.0
8858,0,0,0.0
8859,1,56,56.0
8860,3,203,67.7
8861,1,70,70.0
8862,2,140,70.0
8863,0,0,0.0
8864,2,133,66.5
8865,1,84,84.0
8866,3,318,106.0
8867,1,63,63.0
8868,1,74,74.0
8869,0,0,0.0
8870,1,52,52.0
8871,1,51,51.0
8872,1,56,56.0
8873,1,315,315.0
8874,0,0,0.0
8875,0,0,0.0
8876,1,81,81.0
8877,1,56,56.0
8878,0,0,0.0
8879,2,116,58.0
8880,2,125,62.5
8881,0,0,0.0
8882,0,0,0.0
8883,0,0,0.0
8884,3,224,74.7
8885,0,0,0.0
8886,1,63,63.0
8887,0,0,0.0
8888,0,0,0.0
8889,0,0,0.0
8890,1,413,413.0
8891,0,0,0.0
8892,3,286,95.3
8893,1,63,63.0
8894,2,221,110.5
8895,0,0,0.0
8896,1,56,56.0
8897,1,55,55.0
8898,1,70,70.0
8899,0,0,0.0
8900,2,135,67.5
8901,2,177,88.5
8902,1,56,56.0
8903,1,61,61.0
8904,0,0,0.0
8905,0,0,0.0
8906,1,161,161.0
8907,0,0,0.0
8908,1,84,84.0
8909,1,98,98.0
8910,0,0,0.0
8911,1,51,51.0
8912,0,0,0.0
8913,1,55,55.0
8914,1,224,224.0
8915,1,96,96.0
8916,0,0,0.0
8917,1,91,91.0
8918,1,77,77.0
8919,3,222,74.0
8920,1,581,581.0
8921,1,56,56.0
8922,0,0,0.0
8923,1,420,420.0
8924,1,56,56.0
8925,3,167,55.7
8926,1,56,56.0
8927,0,0,0.0
8928,1,56,56.0
8929,0,0,0.0
8930,2,134,67.0
8931,1,56,56.0
8932,2,147,73.5
8933,0,0,0.0
8934,1,53,53.0
8935,2,126,63.0
8936,0,0,0.0
8937,0,0,0.0
8938,1,55,55.0
8939,1,58,58.0
8940,0,0,0.0
8941,0,0,0.0
8942,2,126,63.0
8943,0,0,0.0
8944,1,81,81.0
8945,2,203,101.5
8946,0,0,0.0
8947,0,0,0.0
8948,2,129,64.5
8949,0,0,0.0
8950,0,0,0.0
8951,0,0,0.0
8952,0,0,0.0
8953,4,344,86.0
8954,0,0,0.0
8955,2,162,81.0
8956,1,52,52.0
8957,1,55,55.0
8958,0,0,0.0
8959,1,74,74.0
8960,1,105,105.0
8961,3,179,59.7
8962,0,0,0.0
8963,1,70,70.0
8964,1,60,60.0
8965,3,175,58.3
8966,1,53,53.0
