Frame,vesicle_count,total_peptides_in_vesicles,avg_vesicle_size
9452,41,3022,73.7
9453,38,2793,73.5
9454,45,3220,71.6
9455,47,3545,75.4
9456,43,3562,82.8
9457,37,3137,84.8
9458,41,3266,79.7
9459,46,3289,71.5
9460,45,3449,76.6
9461,42,3318,79.0
9462,44,3360,76.4
9463,45,3266,72.6
9464,38,3119,82.1
9465,41,3061,74.7
9466,41,3295,80.4
9467,41,2697,65.8
9468,51,3525,69.1
9469,42,2972,70.8
9470,40,2940,73.5
9471,36,2692,74.8
9472,39,2869,73.6
9473,38,2983,78.5
9474,43,3222,74.9
9475,42,3107,74.0
9476,32,2469,77.2
9477,41,3181,77.6
9478,38,2913,76.7
9479,40,2925,73.1
9480,38,2741,72.1
9481,36,2707,75.2
9482,42,3113,74.1
9483,36,3156,87.7
9484,39,3132,80.3
9485,45,3509,78.0
9486,43,3334,77.5
9487,37,3306,89.4
9488,34,3090,90.9
9489,43,3736,86.9
9490,46,3778,82.1
9491,38,3129,82.3
9492,48,3663,76.3
9493,45,3742,83.2
9494,41,3191,77.8
9495,41,3360,82.0
9496,33,2623,79.5
9497,50,3862,77.2
9498,42,3002,71.5
9499,40,3212,80.3
9500,47,3551,75.6
9501,36,3012,83.7
9502,47,3557,75.7
9503,43,3188,74.1
9504,44,3111,70.7
9505,51,3646,71.5
9506,41,3350,81.7
9507,45,3413,75.8
9508,44,3327,75.6
9509,45,3138,69.7
9510,37,2377,64.2
9511,44,3121,70.9
9512,42,3210,76.4
9513,48,3233,67.4
9514,45,3122,69.4
9515,34,2386,70.2
9516,40,2868,71.7
9517,44,2942,66.9
9518,43,3342,77.7
9519,39,2868,73.5
9520,38,2868,75.5
9521,39,2948,75.6
9522,41,3081,75.1
9523,41,2939,71.7
9524,44,3157,71.8
9525,43,3088,71.8
9526,40,2854,71.4
9527,47,3566,75.9
9528,38,3184,83.8
9529,37,3196,86.4
9530,41,3326,81.1
9531,44,3365,76.5
9532,45,3304,73.4
9533,41,3207,78.2
9534,47,3284,69.9
9535,44,3132,71.2
9536,49,3457,70.6
9537,51,3272,64.2
9538,46,3128,68.0
9539,53,3573,67.4
9540,46,3314,72.0
9541,43,3203,74.5
9542,47,3442,73.2
9543,41,3042,74.2
9544,42,2897,69.0
9545,42,3239,77.1
9546,46,3241,70.5
9547,46,3534,76.8
9548,41,3019,73.6
9549,42,2651,63.1
9550,48,3258,67.9
9551,32,2530,79.1
9552,33,2678,81.2
9553,41,3082,75.2
9554,40,2741,68.5
9555,44,3381,76.8
9556,39,3373,86.5
9557,40,3137,78.4
9558,48,3234,67.4
9559,40,3318,83.0
9560,49,3495,71.3
9561,39,3273,83.9
9562,36,2834,78.7
9563,39,3003,77.0
9564,39,3106,79.6
9565,46,3321,72.2
9566,47,3520,74.9
9567,42,3089,73.5
9568,44,3666,83.3
9569,48,3703,77.1
9570,46,3348,72.8
9571,50,3715,74.3
9572,51,3720,72.9
9573,45,3411,75.8
9574,39,3117,79.9
9575,44,3553,80.8
9576,40,3126,78.2
9577,46,3488,75.8
9578,37,2774,75.0
9579,40,3074,76.8
9580,41,3082,75.2
9581,44,3395,77.2
9582,42,3573,85.1
9583,43,3420,79.5
9584,37,3077,83.2
9585,42,3498,83.3
9586,38,3040,80.0
9587,50,3921,78.4
9588,39,3317,85.1
9589,33,2703,81.9
9590,41,3055,74.5
9591,43,3573,83.1
9592,39,2708,69.4
9593,44,3305,75.1
9594,41,3090,75.4
9595,36,2959,82.2
9596,37,2737,74.0
9597,37,2906,78.5
9598,35,2768,79.1
9599,38,2802,73.7
9600,47,3497,74.4
9601,37,3205,86.6
9602,50,3555,71.1
9603,40,2918,73.0
9604,36,2609,72.5
9605,34,2303,67.7
9606,36,2526,70.2
9607,34,2566,75.5
9608,45,3555,79.0
9609,37,2532,68.4
9610,39,2901,74.4
9611,41,2757,67.2
9612,45,3080,68.4
9613,42,3122,74.3
9614,32,2516,78.6
9615,32,2647,82.7
9616,36,2386,66.3
9617,36,2460,68.3
9618,29,2111,72.8
9619,33,3086,93.5
9620,38,2960,77.9
9621,34,2418,71.1
9622,39,3153,80.8
9623,38,3057,80.4
9624,46,3761,81.8
9625,41,3297,80.4
9626,42,3061,72.9
9627,40,3250,81.2
9628,38,2924,76.9
9629,40,3064,76.6
9630,33,2676,81.1
9631,45,3241,72.0
9632,39,3544,90.9
9633,41,3385,82.6
9634,45,3426,76.1
9635,43,3641,84.7
9636,42,3390,80.7
9637,35,2609,74.5
9638,34,2764,81.3
9639,35,2956,84.5
9640,39,3032,77.7
9641,40,3176,79.4
9642,38,2932,77.2
9643,45,3347,74.4
9644,46,3346,72.7
9645,43,3135,72.9
9646,44,3172,72.1
9647,40,2887,72.2
9648,50,3733,74.7
9649,46,3550,77.2
9650,45,3269,72.6
9651,49,3485,71.1
9652,43,3155,73.4
9653,43,3008,70.0
9654,40,3405,85.1
9655,45,3417,75.9
9656,41,2815,68.7
9657,38,2710,71.3
9658,40,2280,57.0
9659,40,3296,82.4
9660,41,3068,74.8
9661,46,3446,74.9
9662,46,3334,72.5
9663,48,3165,65.9
9664,42,3265,77.7
9665,40,3020,75.5
9666,46,3119,67.8
9667,39,3000,76.9
9668,46,3401,73.9
9669,40,2952,73.8
9670,47,3990,84.9
9671,46,3511,76.3
9672,39,2892,74.2
9673,47,3951,84.1
9674,46,3587,78.0
9675,42,3200,76.2
9676,37,3235,87.4
9677,46,3560,77.4
9678,49,3570,72.9
9679,39,2934,75.2
9680,46,3166,68.8
9681,38,2621,69.0
9682,35,2889,82.5
9683,35,2836,81.0
9684,36,2745,76.2
9685,39,2904,74.5
9686,42,3284,78.2
9687,43,2885,67.1
9688,39,3100,79.5
9689,39,3090,79.2
9690,44,2994,68.0
9691,45,3074,68.3
9692,37,2571,69.5
9693,40,2985,74.6
9694,40,2861,71.5
9695,38,2712,71.4
9696,45,2806,62.4
9697,51,3359,65.9
9698,44,3223,73.2
9699,50,3144,62.9
9700,41,2846,69.4
9701,45,3076,68.4
9702,52,3918,75.3
9703,41,3156,77.0
9704,46,3257,70.8
9705,47,3264,69.4
9706,46,3303,71.8
9707,48,3040,63.3
9708,46,2945,64.0
9709,40,2926,73.2
9710,39,2631,67.5
9711,34,2412,70.9
9712,44,3139,71.3
9713,34,2641,77.7
9714,40,3063,76.6
9715,40,2645,66.1
9716,38,2757,72.6
9717,40,2993,74.8
9718,40,2846,71.2
9719,32,2736,85.5
9720,45,3105,69.0
9721,35,2468,70.5
9722,40,3011,75.3
9723,42,2941,70.0
9724,44,3516,79.9
9725,41,3211,78.3
9726,45,3371,74.9
9727,40,3264,81.6
9728,42,3192,76.0
9729,37,2314,62.5
9730,44,3102,70.5
9731,43,2891,67.2
9732,37,2483,67.1
9733,37,2243,60.6
9734,37,2559,69.2
9735,42,2958,70.4
9736,44,3138,71.3
9737,42,3111,74.1
9738,41,3138,76.5
9739,39,3054,78.3
9740,45,3388,75.3
9741,46,3399,73.9
9742,40,3014,75.4
9743,40,2975,74.4
9744,42,3009,71.6
9745,42,2920,69.5
9746,34,2420,71.2
9747,44,3138,71.3
9748,50,3115,62.3
9749,49,3058,62.4
9750,45,2847,63.3
9751,41,2865,69.9
9752,45,3312,73.6
9753,42,2978,70.9
9754,45,3192,70.9
9755,48,3524,73.4
9756,45,3403,75.6
9757,52,3657,70.3
9758,39,3146,80.7
9759,38,2822,74.3
9760,43,3047,70.9
9761,41,3039,74.1
9762,44,3068,69.7
9763,35,2965,84.7
9764,50,3591,71.8
9765,32,2614,81.7
9766,39,2806,71.9
9767,36,2807,78.0
9768,41,3081,75.1
9769,48,3461,72.1
9770,41,2891,70.5
9771,43,2804,65.2
9772,32,2237,69.9
9773,35,2802,80.1
9774,38,2959,77.9
9775,49,3343,68.2
9776,39,2944,75.5
9777,40,2700,67.5
9778,47,3407,72.5
9779,33,2477,75.1
9780,45,3468,77.1
9781,47,3658,77.8
9782,36,2718,75.5
9783,37,2670,72.2
9784,44,3501,79.6
9785,40,2883,72.1
9786,40,3003,75.1
9787,38,2935,77.2
9788,37,2963,80.1
9789,44,3425,77.8
9790,38,3063,80.6
9791,36,2848,79.1
9792,44,3090,70.2
9793,36,2954,82.1
9794,44,3481,79.1
9795,43,3584,83.3
9796,42,3349,79.7
9797,39,3208,82.3
9798,43,3360,78.1
9799,39,2887,74.0
9800,44,2916,66.3
9801,42,3459,82.4
9802,39,3091,79.3
9803,44,3158,71.8
9804,41,3101,75.6
9805,41,2817,68.7
9806,47,3237,68.9
9807,52,3505,67.4
9808,42,3617,86.1
9809,37,2784,75.2
9810,42,3397,80.9
9811,29,2259,77.9
9812,38,2720,71.6
9813,43,3039,70.7
9814,41,3217,78.5
9815,47,3457,73.6
9816,46,3528,76.7
9817,46,3688,80.2
9818,49,3411,69.6
9819,42,3086,73.5
9820,44,3495,79.4
9821,48,3572,74.4
9822,46,3683,80.1
9823,49,4067,83.0
9824,41,2671,65.1
9825,41,3337,81.4
9826,41,3310,80.7
9827,36,2847,79.1
9828,41,3054,74.5
9829,41,3353,81.8
9830,38,2744,72.2
9831,39,3065,78.6
9832,33,2410,73.0
9833,46,3690,80.2
9834,42,2892,68.9
9835,36,2562,71.2
9836,33,2825,85.6
9837,38,2618,68.9
9838,40,2825,70.6
9839,34,2332,68.6
9840,41,3285,80.1
9841,43,3190,74.2
9842,46,2896,63.0
9843,40,3001,75.0
9844,45,3389,75.3
9845,44,3012,68.5
9846,46,3238,70.4
9847,45,3567,79.3
9848,42,2920,69.5
9849,40,2978,74.4
9850,43,2973,69.1
9851,36,2761,76.7
9852,41,2838,69.2
9853,44,3083,70.1
9854,41,3211,78.3
9855,44,3129,71.1
9856,39,2552,65.4
9857,37,2574,69.6
9858,44,3107,70.6
9859,45,3392,75.4
9860,38,2936,77.3
9861,40,2959,74.0
9862,37,2761,74.6
9863,43,3251,75.6
9864,46,3718,80.8
9865,41,3373,82.3
9866,44,3419,77.7
9867,31,2261,72.9
9868,32,2543,79.5
9869,39,2938,75.3
9870,38,2887,76.0
9871,44,3439,78.2
9872,40,3070,76.8
9873,38,3055,80.4
9874,41,2818,68.7
9875,35,2714,77.5
9876,40,3304,82.6
9877,37,2588,69.9
9878,34,2546,74.9
9879,36,2639,73.3
9880,36,3120,86.7
9881,30,2546,84.9
9882,31,2477,79.9
9883,34,2608,76.7
9884,39,2900,74.4
9885,37,2652,71.7
9886,42,2864,68.2
9887,38,2934,77.2
9888,40,3005,75.1
9889,43,3062,71.2
9890,44,3203,72.8
9891,37,2757,74.5
9892,45,2959,65.8
9893,42,2602,62.0
9894,45,2934,65.2
9895,35,2591,74.0
9896,42,2984,71.0
9897,43,2754,64.0
9898,37,2383,64.4
9899,39,2813,72.1
9900,37,2559,69.2
9901,42,2836,67.5
9902,44,2958,67.2
9903,38,2470,65.0
9904,41,2946,71.9
9905,39,2835,72.7
9906,40,2920,73.0
9907,49,3054,62.3
9908,43,2892,67.3
9909,40,2721,68.0
9910,45,3229,71.8
9911,43,2803,65.2
9912,43,2923,68.0
9913,32,2484,77.6
9914,40,2840,71.0
9915,37,2628,71.0
9916,41,3054,74.5
9917,30,2204,73.5
9918,40,2722,68.0
9919,41,2899,70.7
9920,39,2753,70.6
9921,40,3092,77.3
9922,37,2778,75.1
9923,40,2989,74.7
9924,44,3207,72.9
9925,40,2989,74.7
9926,40,3029,75.7
9927,43,3168,73.7
9928,45,3202,71.2
9929,43,3295,76.6
9930,41,2847,69.4
9931,54,3727,69.0
9932,42,3049,72.6
9933,42,3213,76.5
9934,34,2378,69.9
9935,37,2674,72.3
9936,45,3004,66.8
9937,38,3221,84.8
9938,38,2745,72.2
9939,31,2714,87.5
9940,40,2959,74.0
9941,40,2904,72.6
9942,44,3159,71.8
9943,41,2706,66.0
9944,43,2705,62.9
9945,44,3267,74.2
9946,37,2795,75.5
9947,38,2624,69.1
9948,36,2465,68.5
9949,41,2927,71.4
9950,39,2945,75.5
9951,43,3296,76.7
9952,39,2997,76.8
9953,39,2773,71.1
9954,43,3685,85.7
9955,41,3137,76.5
9956,38,3010,79.2
9957,35,2421,69.2
9958,42,3165,75.4
9959,34,2719,80.0
9960,33,2589,78.5
9961,45,3398,75.5
9962,39,3133,80.3
9963,36,2692,74.8
9964,37,2908,78.6
9965,40,2916,72.9
9966,32,2584,80.8
9967,36,2667,74.1
9968,36,2483,69.0
9969,39,2660,68.2
9970,45,3579,79.5
9971,35,2837,81.1
9972,35,2572,73.5
9973,33,2609,79.1
9974,32,2808,87.8
9975,38,3258,85.7
9976,39,2935,75.3
9977,31,2349,75.8
9978,36,2992,83.1
9979,36,2949,81.9
9980,39,3407,87.4
9981,38,2848,74.9
9982,43,3533,82.2
9983,42,3173,75.5
9984,39,2831,72.6
9985,36,2945,81.8
9986,37,2822,76.3
9987,37,3031,81.9
9988,34,2714,79.8
9989,37,2908,78.6
9990,39,2955,75.8
9991,45,3436,76.4
9992,44,3573,81.2
9993,40,2988,74.7
9994,49,3557,72.6
9995,48,3509,73.1
9996,43,3112,72.4
9997,43,3196,74.3
9998,51,3635,71.3
9999,47,3368,71.7
10000,40,2775,69.4
10001,43,2928,68.1
10002,37,2671,72.2
10003,39,2848,73.0
10004,40,2927,73.2
10005,37,2725,73.6
10006,36,2552,70.9
10007,34,2461,72.4
10008,37,2853,77.1
10009,36,2799,77.8
10010,37,2879,77.8
10011,41,3143,76.7
10012,38,3308,87.1
10013,42,3314,78.9
10014,45,3350,74.4
10015,36,3090,85.8
10016,43,3262,75.9
10017,35,2617,74.8
10018,47,3569,75.9
10019,40,2846,71.2
10020,41,3143,76.7
10021,40,3057,76.4
10022,39,3350,85.9
10023,39,3005,77.1
10024,38,3372,88.7
10025,33,2801,84.9
10026,40,3739,93.5
10027,37,3259,88.1
10028,36,3207,89.1
10029,33,2844,86.2
10030,33,3180,96.4
10031,36,2854,79.3
10032,29,2334,80.5
10033,29,2449,84.4
10034,35,2940,84.0
10035,41,3596,87.7
10036,31,2791,90.0
10037,43,3515,81.7
10038,41,3403,83.0
10039,45,3698,82.2
10040,39,3185,81.7
10041,40,3260,81.5
10042,43,3136,72.9
10043,41,2868,70.0
10044,44,3361,76.4
10045,45,3317,73.7
10046,35,2766,79.0
10047,36,2530,70.3
10048,37,2768,74.8
10049,35,2836,81.0
10050,47,3671,78.1
10051,37,3044,82.3
10052,33,2904,88.0
10053,40,3169,79.2
10054,36,2832,78.7
10055,37,3139,84.8
10056,39,2998,76.9
10057,38,3260,85.8
10058,37,3098,83.7
10059,39,3758,96.4
10060,39,3501,89.8
10061,42,3336,79.4
10062,38,3324,87.5
10063,37,2767,74.8
10064,35,2910,83.1
10065,31,2493,80.4
10066,39,3325,85.3
10067,36,3220,89.4
10068,38,2930,77.1
10069,34,2366,69.6
10070,44,3732,84.8
10071,32,3056,95.5
10072,31,2811,90.7
10073,36,2914,80.9
10074,31,2880,92.9
10075,38,3316,87.3
10076,47,3633,77.3
10077,34,2605,76.6
10078,37,3284,88.8
10079,39,3335,85.5
10080,37,3293,89.0
10081,36,3431,95.3
10082,41,3629,88.5
10083,44,3354,76.2
10084,41,3067,74.8
10085,38,2988,78.6
10086,38,3179,83.7
10087,36,3050,84.7
10088,39,3130,80.3
10089,40,3303,82.6
10090,41,3441,83.9
10091,44,3676,83.5
10092,40,3088,77.2
10093,46,3921,85.2
10094,36,3158,87.7
10095,39,3243,83.2
10096,41,3507,85.5
10097,48,3677,76.6
10098,39,3608,92.5
10099,39,3374,86.5
10100,40,3221,80.5
10101,40,3471,86.8
10102,40,3622,90.6
10103,40,3303,82.6
10104,40,3385,84.6
10105,39,3170,81.3
10106,47,3626,77.1
10107,44,3629,82.5
10108,38,3151,82.9
10109,40,3719,93.0
10110,47,3525,75.0
10111,39,3056,78.4
10112,34,2979,87.6
10113,45,3376,75.0
10114,36,3239,90.0
10115,37,3353,90.6
10116,43,3526,82.0
10117,42,3409,81.2
10118,36,3260,90.6
10119,41,3829,93.4
10120,41,4013,97.9
10121,41,3692,90.0
10122,43,3429,79.7
10123,36,3154,87.6
10124,36,3325,92.4
10125,40,3071,76.8
10126,40,3337,83.4
10127,33,3525,106.8
10128,37,2959,80.0
10129,36,3291,91.4
10130,33,3456,104.7
10131,36,3587,99.6
10132,42,3841,91.5
10133,42,3598,85.7
10134,33,2804,85.0
10135,37,3123,84.4
10136,36,2715,75.4
10137,43,3247,75.5
10138,43,3271,76.1
10139,50,4128,82.6
10140,41,3300,80.5
10141,48,3749,78.1
10142,43,3329,77.4
10143,40,2896,72.4
10144,34,2595,76.3
10145,39,2824,72.4
10146,38,2945,77.5
10147,33,2811,85.2
10148,34,2657,78.1
10149,44,3016,68.5
10150,37,2503,67.6
10151,46,3400,73.9
10152,48,3399,70.8
10153,46,3525,76.6
10154,43,3628,84.4
10155,38,2739,72.1
10156,44,3347,76.1
10157,45,3517,78.2
10158,40,2688,67.2
10159,40,2827,70.7
10160,49,3892,79.4
10161,46,3407,74.1
10162,46,3212,69.8
10163,44,3232,73.5
10164,50,3440,68.8
10165,51,3801,74.5
10166,45,3682,81.8
10167,40,3200,80.0
10168,48,4074,84.9
10169,44,3471,78.9
10170,46,3752,81.6
10171,53,4028,76.0
10172,45,3369,74.9
10173,46,3444,74.9
10174,37,2934,79.3
10175,47,3616,76.9
10176,42,3219,76.6
10177,41,2950,72.0
10178,45,3201,71.1
10179,46,3416,74.3
10180,48,3906,81.4
10181,48,3820,79.6
10182,45,3674,81.6
10183,42,3314,78.9
10184,39,3508,89.9
10185,44,3621,82.3
10186,40,3492,87.3
10187,50,3727,74.5
10188,47,3817,81.2
10189,47,3849,81.9
10190,39,3456,88.6
10191,36,3157,87.7
10192,43,3657,85.0
10193,44,3066,69.7
10194,40,3145,78.6
10195,38,3182,83.7
10196,42,3178,75.7
10197,37,2824,76.3
10198,36,3207,89.1
10199,39,3544,90.9
10200,36,3418,94.9
10201,36,3057,84.9
10202,37,3203,86.6
10203,43,3273,76.1
10204,33,2641,80.0
10205,43,3370,78.4
10206,38,3205,84.3
10207,37,2950,79.7
10208,43,3142,73.1
10209,41,3378,82.4
10210,40,3211,80.3
10211,46,3356,73.0
10212,36,2967,82.4
10213,30,2623,87.4
10214,35,3302,94.3
10215,34,3010,88.5
10216,36,2778,77.2
10217,36,2901,80.6
10218,35,2890,82.6
10219,40,3227,80.7
10220,37,2438,65.9
10221,34,2806,82.5
10222,37,2923,79.0
10223,41,3576,87.2
10224,34,2685,79.0
10225,43,3444,80.1
10226,42,3453,82.2
10227,41,3394,82.8
10228,25,1988,79.5
10229,39,3122,80.1
10230,39,3078,78.9
10231,42,3227,76.8
10232,44,3652,83.0
10233,39,3180,81.5
10234,42,3473,82.7
10235,36,3169,88.0
10236,35,3035,86.7
10237,37,2808,75.9
10238,36,3047,84.6
10239,37,3102,83.8
10240,33,3093,93.7
10241,38,3424,90.1
10242,37,3260,88.1
10243,37,3038,82.1
10244,34,2900,85.3
10245,43,3802,88.4
10246,44,3302,75.0
10247,42,3599,85.7
10248,42,3892,92.7
10249,35,3294,94.1
10250,32,2674,83.6
10251,33,2838,86.0
10252,34,2773,81.6
10253,45,3669,81.5
10254,35,2646,75.6
10255,40,3317,82.9
10256,39,3396,87.1
10257,39,3316,85.0
10258,32,2817,88.0
10259,33,2717,82.3
10260,34,3042,89.5
10261,39,3250,83.3
10262,38,3134,82.5
10263,39,3239,83.1
10264,42,3662,87.2
10265,34,3169,93.2
10266,42,3531,84.1
10267,47,3876,82.5
10268,45,3659,81.3
10269,42,3635,86.5
10270,40,3280,82.0
10271,41,3791,92.5
10272,40,3035,75.9
10273,42,3198,76.1
10274,43,3569,83.0
10275,39,3116,79.9
10276,47,3721,79.2
10277,47,3265,69.5
10278,41,2676,65.3
10279,39,3164,81.1
10280,32,2204,68.9
10281,37,2698,72.9
10282,36,3061,85.0
10283,39,3181,81.6
10284,41,3428,83.6
10285,47,3264,69.4
10286,37,3289,88.9
10287,38,3291,86.6
10288,46,3607,78.4
10289,39,3024,77.5
10290,35,2999,85.7
10291,39,3063,78.5
10292,35,2735,78.1
10293,33,2322,70.4
10294,35,2534,72.4
10295,35,2666,76.2
10296,31,2670,86.1
10297,34,3107,91.4
10298,38,3236,85.2
10299,36,3242,90.1
10300,38,3189,83.9
10301,50,3540,70.8
10302,44,3380,76.8
10303,48,3291,68.6
10304,41,2863,69.8
10305,44,3266,74.2
10306,45,2824,62.8
10307,39,2659,68.2
10308,41,3157,77.0
10309,39,2939,75.4
10310,40,2954,73.8
10311,45,3184,70.8
10312,42,3287,78.3
10313,38,3021,79.5
10314,43,3643,84.7
10315,43,3542,82.4
10316,47,3704,78.8
10317,47,3580,76.2
10318,42,3253,77.5
10319,51,3735,73.2
10320,45,3320,73.8
10321,42,3298,78.5
10322,41,3086,75.3
10323,45,3102,68.9
10324,40,2828,70.7
10325,48,3498,72.9
10326,42,3430,81.7
10327,44,3371,76.6
10328,46,3527,76.7
10329,35,2834,81.0
10330,48,3866,80.5
10331,40,3378,84.4
10332,31,2669,86.1
10333,43,3348,77.9
10334,40,3139,78.5
10335,42,3170,75.5
10336,38,2676,70.4
10337,37,2954,79.8
10338,37,3119,84.3
10339,44,3124,71.0
10340,51,3303,64.8
10341,39,3552,91.1
10342,45,3521,78.2
10343,40,3396,84.9
10344,45,3610,80.2
10345,36,2953,82.0
10346,46,3744,81.4
10347,41,3556,86.7
10348,45,3791,84.2
10349,48,3567,74.3
10350,43,3114,72.4
10351,39,3204,82.2
10352,36,2881,80.0
10353,42,3600,85.7
10354,43,3559,82.8
10355,46,3610,78.5
10356,47,3553,75.6
10357,46,3466,75.3
10358,42,3172,75.5
10359,47,3549,75.5
10360,42,3133,74.6
10361,49,3301,67.4
10362,48,3550,74.0
10363,43,3171,73.7
10364,46,3535,76.8
10365,44,3163,71.9
10366,45,3348,74.4
10367,44,3443,78.2
10368,48,3691,76.9
10369,46,3442,74.8
10370,39,2792,71.6
10371,43,3415,79.4
10372,40,2998,75.0
10373,43,3089,71.8
10374,38,3125,82.2
10375,37,3187,86.1
10376,40,2966,74.2
10377,44,3392,77.1
10378,36,2776,77.1
10379,42,3278,78.0
10380,41,3374,82.3
10381,50,3898,78.0
10382,53,3824,72.2
10383,38,2977,78.3
10384,32,2638,82.4
10385,37,3128,84.5
10386,34,2875,84.6
10387,33,2682,81.3
10388,35,2464,70.4
10389,32,2300,71.9
10390,42,3007,71.6
10391,40,2708,67.7
10392,36,3035,84.3
10393,39,3119,80.0
10394,45,3175,70.6
10395,35,2675,76.4
10396,40,2996,74.9
10397,47,3392,72.2
10398,39,3102,79.5
10399,42,3294,78.4
10400,42,2818,67.1
10401,42,3375,80.4
10402,34,2714,79.8
10403,39,2631,67.5
10404,45,3507,77.9
10405,44,3038,69.0
10406,46,3422,74.4
10407,33,2277,69.0
10408,28,1849,66.0
10409,32,2345,73.3
10410,37,3048,82.4
10411,38,3256,85.7
10412,47,3151,67.0
10413,45,3165,70.3
10414,45,3315,73.7
10415,40,3145,78.6
10416,43,3437,79.9
10417,39,2930,75.1
10418,42,3344,79.6
10419,43,3144,73.1
10420,42,3001,71.5
10421,41,2858,69.7
10422,37,2872,77.6
10423,42,3310,78.8
10424,39,3088,79.2
10425,43,3734,86.8
10426,42,3217,76.6
10427,38,3130,82.4
10428,33,2851,86.4
10429,36,2891,80.3
10430,38,2974,78.3
10431,29,1816,62.6
10432,32,2506,78.3
10433,33,2554,77.4
10434,39,2940,75.4
10435,47,3574,76.0
10436,43,3155,73.4
10437,44,3502,79.6
10438,44,3390,77.0
10439,38,2972,78.2
10440,40,2995,74.9
10441,47,3503,74.5
10442,41,2943,71.8
10443,38,2893,76.1
10444,44,3423,77.8
10445,43,3071,71.4
10446,45,3496,77.7
10447,47,3582,76.2
10448,40,3141,78.5
10449,42,2697,64.2
10450,42,2900,69.0
10451,44,3247,73.8
10452,38,3018,79.4
10453,40,2870,71.8
10454,43,3171,73.7
10455,43,2796,65.0
10456,41,2986,72.8
10457,34,2333,68.6
10458,43,3023,70.3
10459,37,2299,62.1
10460,34,2386,70.2
10461,35,2383,68.1
10462,32,2665,83.3
10463,37,2850,77.0
10464,43,3209,74.6
10465,42,3254,77.5
10466,41,2905,70.9
10467,39,2906,74.5
10468,33,2232,67.6
10469,40,3113,77.8
10470,38,2846,74.9
10471,34,2602,76.5
10472,35,2384,68.1
10473,35,2564,73.3
10474,39,2429,62.3
10475,29,2044,70.5
10476,25,1930,77.2
10477,39,3344,85.7
10478,37,2923,79.0
10479,40,2767,69.2
10480,48,3201,66.7
10481,38,2633,69.3
10482,40,3074,76.8
10483,38,2710,71.3
10484,39,2711,69.5
10485,42,3069,73.1
10486,44,2846,64.7
10487,41,3067,74.8
10488,42,3074,73.2
10489,31,2194,70.8
10490,35,2565,73.3
10491,33,2488,75.4
10492,31,2574,83.0
10493,35,2661,76.0
10494,41,2739,66.8
10495,40,2743,68.6
10496,41,2713,66.2
10497,41,2945,71.8
10498,38,2499,65.8
10499,52,3457,66.5
10500,48,3233,67.4
10501,40,2614,65.4
10502,36,2462,68.4
10503,45,2791,62.0
10504,45,3015,67.0
10505,39,2853,73.2
10506,43,2827,65.7
10507,37,2851,77.1
10508,38,2838,74.7
10509,31,2114,68.2
10510,42,2855,68.0
10511,40,2817,70.4
10512,41,2911,71.0
10513,40,2838,71.0
10514,46,3294,71.6
10515,42,2866,68.2
10516,49,3082,62.9
10517,43,3010,70.0
10518,45,3436,76.4
10519,42,2983,71.0
10520,35,2677,76.5
10521,43,2987,69.5
10522,38,2738,72.1
10523,47,3174,67.5
10524,49,3278,66.9
10525,37,2542,68.7
10526,40,2875,71.9
10527,43,2787,64.8
10528,37,2655,71.8
10529,39,2569,65.9
10530,38,2858,75.2
10531,38,2475,65.1
10532,44,3255,74.0
10533,43,2839,66.0
10534,41,3069,74.9
10535,42,3083,73.4
10536,41,2987,72.9
10537,41,3070,74.9
10538,40,2806,70.2
10539,42,3104,73.9
10540,43,3047,70.9
10541,48,3451,71.9
10542,44,2887,65.6
10543,52,3340,64.2
10544,46,3099,67.4
10545,37,2717,73.4
10546,40,2723,68.1
10547,47,3289,70.0
10548,40,2825,70.6
10549,49,3358,68.5
10550,51,3427,67.2
10551,42,2999,71.4
10552,43,2729,63.5
10553,46,3208,69.7
10554,45,3336,74.1
10555,40,2926,73.2
10556,36,2589,71.9
10557,40,2614,65.4
10558,38,2842,74.8
10559,37,2488,67.2
10560,40,2707,67.7
10561,42,2740,65.2
10562,45,3170,70.4
10563,37,2621,70.8
10564,35,2659,76.0
10565,37,2685,72.6
10566,39,2814,72.2
10567,39,2879,73.8
10568,34,2719,80.0
10569,35,2418,69.1
10570,33,2353,71.3
10571,36,2716,75.4
10572,37,2618,70.8
10573,36,2570,71.4
10574,37,2551,68.9
10575,37,2456,66.4
10576,38,2864,75.4
10577,40,2924,73.1
10578,39,2900,74.4
10579,37,2909,78.6
10580,38,2848,74.9
10581,36,2917,81.0
10582,43,3440,80.0
10583,41,3435,83.8
10584,43,3233,75.2
10585,38,2805,73.8
10586,40,2978,74.4
10587,39,3199,82.0
10588,36,2509,69.7
10589,39,2874,73.7
10590,42,2692,64.1
10591,41,3032,74.0
10592,40,3091,77.3
10593,43,3224,75.0
10594,39,2788,71.5
10595,42,3033,72.2
10596,45,3200,71.1
10597,37,2836,76.6
10598,44,3265,74.2
10599,43,3330,77.4
10600,50,3663,73.3
10601,43,3331,77.5
10602,42,2964,70.6
10603,43,2918,67.9
10604,40,2705,67.6
10605,40,2844,71.1
10606,40,2922,73.0
10607,42,3078,73.3
10608,41,2938,71.7
10609,37,2511,67.9
10610,36,2884,80.1
10611,37,2859,77.3
10612,37,2911,78.7
10613,48,3468,72.2
10614,45,3544,78.8
