Frame,shape,pathway
9809,sheet,sheet->vesicle
9810,fiber,fiber-only
9811,sheet,sheet->vesicle
9812,fiber,fiber-only
9813,fiber,fiber-only
9814,fiber,fiber-only
9815,sheet,sheet->vesicle
9816,fiber,fiber-only
9817,fiber,fiber-only
9818,fiber,fiber-only
9819,fiber,fiber-only
9820,fiber,fiber-only
9821,fiber,fiber-only
9822,fiber,fiber-only
9823,fiber,fiber-only
9824,fiber,fiber-only
9825,fiber,fiber-only
9826,fiber,fiber-only
9827,fiber,fiber-only
9828,fiber,fiber-only
9829,fiber,fiber-only
9830,fiber,fiber-only
9831,fiber,fiber-only
9832,fiber,fiber-only
9833,fiber,fiber-only
9834,fiber,fiber-only
9835,fiber,fiber-only
9836,fiber,fiber-only
9837,fiber,fiber-only
9838,fiber,fiber-only
9839,sheet,sheet->vesicle
9840,fiber,fiber-only
9841,fiber,fiber-only
9842,sheet,sheet->vesicle
9843,sheet,sheet->vesicle
9844,fiber,fiber-only
9845,fiber,fiber-only
9846,fiber,fiber-only
9847,fiber,fiber-only
9848,sheet,sheet->vesicle
9849,sheet,sheet->vesicle
9850,fiber,fiber-only
9851,sheet,sheet->vesicle
9852,sheet,sheet->vesicle
9853,fiber,fiber-only
9854,fiber,fiber-only
9855,fiber,fiber-only
9856,fiber,fiber-only
9857,fiber,fiber-only
9858,fiber,fiber-only
9859,fiber,fiber-only
9860,fiber,fiber-only
9861,fiber,fiber-only
9862,fiber,fiber-only
9863,sheet,sheet-only
9864,fiber,fiber-only
9865,fiber,fiber-only
9866,fiber,fiber-only
9867,fiber,fiber-only
9868,fiber,fiber-only
9869,fiber,fiber-only
9870,fiber,fiber-only
9871,fiber,fiber-only
9872,fiber,fiber-only
9873,fiber,fiber-only
9874,fiber,fiber-only
9875,fiber,fiber-only
9876,fiber,fiber-only
9877,fiber,fiber-only
9878,sheet,sheet->vesicle
9879,fiber,fiber-only
9880,fiber,fiber-only
9881,fiber,fiber-only
9882,fiber,fiber-only
9883,sheet,sheet->vesicle
9884,fiber,fiber-only
9885,sheet,sheet-only
9886,fiber,fiber-only
9887,fiber,fiber-only
9888,fiber,fiber-only
9889,sheet,sheet-only
9890,fiber,fiber-only
9891,fiber,fiber-only
9892,fiber,fiber-only
9893,fiber,fiber-only
9894,fiber,fiber-only
9895,fiber,fiber-only
9896,fiber,fiber-only
9897,fiber,fiber-only
9898,fiber,fiber-only
9899,fiber,fiber-only
9900,fiber,fiber-only
9901,sheet,sheet->vesicle
9902,fiber,fiber-only
9903,fiber,fiber-only
9904,fiber,fiber-only
9905,sheet,sheet->vesicle
9906,fiber,fiber-only
9907,fiber,fiber-only
9908,fiber,fiber-only
9909,fiber,fiber-only
9910,fiber,fiber-only
9911,sheet,sheet-only
9912,fiber,fiber-only
9913,fiber,fiber-only
9914,fiber,fiber-only
9915,fiber,fiber-only
9916,fiber,fiber-only
9917,fiber,fiber-only
9918,fiber,fiber-only
9919,fiber,fiber-only
9920,fiber,fiber-only
9921,fiber,fiber-only
9922,fiber,fiber-only
9923,fiber,fiber-only
9924,fiber,fiber-only
9925,fiber,fiber-only
9926,fiber,fiber-only
9927,sheet,sheet->vesicle
9928,sheet,sheet->vesicle
9929,fiber,fiber-only
9930,fiber,fiber-only
9931,fiber,fiber-only
9932,fiber,fiber-only
9933,sheet,sheet->vesicle
9934,fiber,fiber-only
9935,fiber,fiber-only
9936,sheet,sheet->vesicle
9937,sheet,sheet->vesicle
9938,fiber,fiber-only
9939,fiber,fiber-only
9940,fiber,fiber-only
9941,fiber,fiber-only
9942,fiber,fiber-only
9943,fiber,fiber-only
9944,fiber,fiber-only
9945,fiber,fiber-only
9946,fiber,fiber-only
9947,sheet,sheet->vesicle
9948,sheet,sheet->vesicle
9949,fiber,fiber-only
9950,fiber,fiber-only
9951,fiber,fiber-only
9952,sheet,sheet->vesicle
9953,fiber,fiber-only
9954,fiber,fiber-only
9955,sheet,sheet-only
9956,fiber,fiber-only
9957,fiber,fiber-only
9958,fiber,fiber-only
9959,fiber,fiber-only
9960,fiber,fiber-only
9961,fiber,fiber-only
9962,sheet,sheet->vesicle
9963,fiber,fiber-only
9964,fiber,fiber-only
9965,sheet,sheet->vesicle
9966,fiber,fiber-only
9967,fiber,fiber-only
9968,fiber,fiber-only
9969,fiber,fiber-only
9970,fiber,fiber-only
9971,fiber,fiber-only
9972,fiber,fiber-only
9973,sheet,sheet->vesicle
9974,fiber,fiber-only
9975,sheet,sheet->vesicle
9976,fiber,fiber-only
9977,sheet,sheet-only
9978,fiber,fiber-only
9979,fiber,fiber-only
9980,fiber,fiber-only
9981,fiber,fiber-only
9982,fiber,fiber-only
9983,fiber,fiber-only
9984,fiber,fiber-only
9985,fiber,fiber-only
9986,fiber,fiber-only
9987,fiber,fiber-only
9988,fiber,fiber-only
9989,fiber,fiber-only
9990,fiber,fiber-only
9991,fiber,fiber-only
9992,fiber,fiber-only
9993,fiber,fiber-only
9994,fiber,fiber-only
9995,fiber,fiber-only
9996,fiber,fiber-only
9997,fiber,fiber-only
9998,fiber,fiber-only
9999,sheet,sheet-only
10000,fiber,fiber-only
10001,fiber,fiber-only
10002,fiber,fiber-only
10003,fiber,fiber-only
10004,fiber,fiber-only
10005,fiber,fiber-only
10006,fiber,fiber-only
10007,fiber,fiber-only
10008,fiber,fiber-only
10009,fiber,fiber-only
10010,fiber,fiber-only
10011,fiber,fiber-only
10012,fiber,fiber-only
10013,fiber,fiber-only
10014,fiber,fiber-only
10015,sheet,sheet->vesicle
10016,sheet,sheet-only
10017,sheet,sheet->vesicle
10018,sheet,sheet->vesicle
10019,fiber,fiber-only
10020,fiber,fiber-only
10021,sheet,sheet-only
10022,fiber,fiber-only
10023,fiber,fiber-only
10024,fiber,fiber-only
10025,fiber,fiber-only
10026,sheet,sheet->vesicle
10027,sheet,sheet->vesicle
10028,fiber,fiber-only
10029,fiber,fiber-only
10030,fiber,fiber-only
10031,fiber,fiber-only
10032,fiber,fiber-only
10033,fiber,fiber-only
10034,sheet,sheet->vesicle
10035,sheet,sheet->vesicle
10036,fiber,fiber-only
10037,fiber,fiber-only
10038,fiber,fiber-only
10039,fiber,fiber-only
10040,fiber,fiber-only
10041,fiber,fiber-only
10042,sheet,sheet->vesicle
10043,fiber,fiber-only
10044,fiber,fiber-only
10045,fiber,fiber-only
10046,fiber,fiber-only
10047,fiber,fiber-only
10048,fiber,fiber-only
10049,fiber,fiber-only
10050,fiber,fiber-only
10051,fiber,fiber-only
10052,fiber,fiber-only
10053,fiber,fiber-only
10054,fiber,fiber-only
10055,fiber,fiber-only
10056,fiber,fiber-only
10057,fiber,fiber-only
10058,fiber,fiber-only
10059,sheet,sheet->vesicle
10060,sheet,sheet->vesicle
10061,fiber,fiber-only
10062,sheet,sheet->vesicle
10063,fiber,fiber-only
10064,fiber,fiber-only
10065,fiber,fiber-only
10066,fiber,fiber-only
10067,fiber,fiber-only
10068,fiber,fiber-only
10069,fiber,fiber-only
10070,fiber,fiber-only
10071,fiber,fiber-only
10072,fiber,fiber-only
10073,fiber,fiber-only
10074,fiber,fiber-only
10075,fiber,fiber-only
10076,fiber,fiber-only
10077,fiber,fiber-only
10078,fiber,fiber-only
10079,fiber,fiber-only
10080,fiber,fiber-only
10081,fiber,fiber-only
10082,fiber,fiber-only
10083,fiber,fiber-only
10084,fiber,fiber-only
10085,fiber,fiber-only
10086,fiber,fiber-only
10087,fiber,fiber-only
10088,fiber,fiber-only
10089,fiber,fiber-only
10090,fiber,fiber-only
10091,fiber,fiber-only
10092,fiber,fiber-only
10093,fiber,fiber-only
10094,sheet,sheet->vesicle
10095,fiber,fiber-only
10096,fiber,fiber-only
10097,fiber,fiber-only
10098,sheet,sheet->vesicle
10099,fiber,fiber-only
10100,fiber,fiber-only
10101,fiber,fiber-only
10102,fiber,fiber-only
10103,fiber,fiber-only
10104,sheet,sheet->vesicle
10105,fiber,fiber-only
10106,fiber,fiber-only
10107,fiber,fiber-only
10108,sheet,sheet->vesicle
10109,fiber,fiber-only
10110,fiber,fiber-only
10111,fiber,fiber-only
10112,fiber,fiber-only
10113,sheet,sheet->vesicle
10114,fiber,fiber-only
10115,sheet,sheet->vesicle
10116,fiber,fiber-only
10117,fiber,fiber-only
10118,fiber,fiber-only
10119,fiber,fiber-only
10120,fiber,fiber-only
10121,fiber,fiber-only
10122,fiber,fiber-only
10123,sheet,sheet->vesicle
10124,fiber,fiber-only
10125,fiber,fiber-only
10126,fiber,fiber-only
10127,fiber,fiber-only
10128,fiber,fiber-only
10129,fiber,fiber-only
10130,fiber,fiber-only
10131,fiber,fiber-only
10132,fiber,fiber-only
10133,fiber,fiber-only
10134,fiber,fiber-only
10135,fiber,fiber-only
10136,fiber,fiber-only
10137,fiber,fiber-only
10138,fiber,fiber-only
10139,sheet,sheet->vesicle
10140,fiber,fiber-only
10141,fiber,fiber-only
10142,fiber,fiber-only
10143,sheet,sheet-only
10144,fiber,fiber-only
10145,fiber,fiber-only
10146,fiber,fiber-only
10147,fiber,fiber-only
10148,fiber,fiber-only
10149,fiber,fiber-only
10150,fiber,fiber-only
10151,sheet,sheet->vesicle
10152,fiber,fiber-only
10153,fiber,fiber-only
10154,fiber,fiber-only
10155,fiber,fiber-only
10156,fiber,fiber-only
10157,fiber,fiber-only
10158,fiber,fiber-only
10159,sheet,sheet->vesicle
10160,fiber,fiber-only
10161,fiber,fiber-only
10162,sheet,sheet->vesicle
10163,fiber,fiber-only
10164,fiber,fiber-only
10165,fiber,fiber-only
10166,fiber,fiber-only
10167,fiber,fiber-only
10168,fiber,fiber-only
10169,fiber,fiber-only
10170,sheet,sheet->vesicle
10171,sheet,sheet->vesicle
10172,sheet,sheet->vesicle
10173,fiber,fiber-only
10174,fiber,fiber-only
10175,fiber,fiber-only
10176,fiber,fiber-only
10177,fiber,fiber-only
10178,sheet,sheet->vesicle
10179,fiber,fiber-only
10180,sheet,sheet-only
10181,fiber,fiber-only
10182,fiber,fiber-only
10183,fiber,fiber-only
10184,sheet,sheet-only
10185,fiber,fiber-only
10186,fiber,fiber-only
10187,sheet,sheet-only
10188,sheet,sheet-only
10189,fiber,fiber-only
10190,fiber,fiber-only
10191,sheet,sheet-only
10192,sheet,sheet->vesicle
10193,fiber,fiber-only
10194,sheet,sheet-only
10195,fiber,fiber-only
10196,fiber,fiber-only
10197,fiber,fiber-only
10198,sheet,sheet->vesicle
10199,sheet,sheet-only
10200,fiber,fiber-only
10201,fiber,fiber-only
10202,fiber,fiber-only
10203,fiber,fiber-only
10204,sheet,sheet-only
10205,fiber,fiber-only
10206,fiber,fiber-only
10207,fiber,fiber-only
10208,fiber,fiber-only
10209,fiber,fiber-only
10210,fiber,fiber-only
10211,fiber,fiber-only
10212,fiber,fiber-only
10213,fiber,fiber-only
10214,fiber,fiber-only
10215,fiber,fiber-only
10216,sheet,sheet-only
10217,fiber,fiber-only
10218,sheet,sheet-only
10219,fiber,fiber-only
10220,sheet,sheet-only
10221,fiber,fiber-only
10222,fiber,fiber-only
10223,fiber,fiber-only
10224,sheet,sheet->vesicle
10225,fiber,fiber-only
10226,sheet,sheet-only
10227,fiber,fiber-only
10228,sheet,sheet-only
10229,fiber,fiber-only
10230,fiber,fiber-only
10231,fiber,fiber-only
10232,sheet,sheet-only
10233,fiber,fiber-only
10234,fiber,fiber-only
10235,fiber,fiber-only
10236,fiber,fiber-only
10237,sheet,sheet->vesicle
10238,fiber,fiber-only
10239,sheet,sheet-only
10240,sheet,sheet-only
10241,sheet,sheet-only
10242,fiber,fiber-only
10243,sheet,sheet-only
10244,fiber,fiber-only
10245,fiber,fiber-only
10246,fiber,fiber-only
10247,sheet,sheet-only
10248,sheet,sheet-only
10249,sheet,sheet-only
10250,fiber,fiber-only
10251,fiber,fiber-only
10252,sheet,sheet-only
10253,sheet,sheet-only
10254,sheet,sheet-only
10255,sheet,sheet-only
10256,sheet,sheet-only
10257,sheet,sheet-only
10258,sheet,sheet-only
10259,fiber,fiber-only
10260,fiber,fiber-only
10261,fiber,fiber-only
10262,fiber,fiber-only
10263,fiber,fiber-only
10264,fiber,fiber-only
10265,fiber,fiber-only
10266,fiber,fiber-only
10267,fiber,fiber-only
10268,fiber,fiber-only
10269,sheet,sheet->vesicle
10270,fiber,fiber-only
10271,fiber,fiber-only
10272,fiber,fiber-only
10273,fiber,fiber-only
10274,fiber,fiber-only
10275,fiber,fiber-only
10276,fiber,fiber-only
10277,sheet,sheet->vesicle
10278,fiber,fiber-only
10279,fiber,fiber-only
10280,fiber,fiber-only
10281,fiber,fiber-only
10282,sheet,sheet->vesicle
10283,fiber,fiber-only
10284,fiber,fiber-only
10285,fiber,fiber-only
10286,sheet,sheet-only
10287,fiber,fiber-only
10288,fiber,fiber-only
10289,fiber,fiber-only
10290,fiber,fiber-only
10291,fiber,fiber-only
10292,sheet,sheet-only
10293,fiber,fiber-only
10294,fiber,fiber-only
10295,sheet,sheet-only
10296,fiber,fiber-only
10297,fiber,fiber-only
10298,sheet,sheet-only
10299,fiber,fiber-only
10300,fiber,fiber-only
10301,fiber,fiber-only
10302,fiber,fiber-only
10303,sheet,sheet-only
10304,sheet,sheet-only
10305,sheet,sheet-only
10306,fiber,fiber-only
10307,fiber,fiber-only
10308,fiber,fiber-only
10309,sheet,sheet-only
10310,fiber,fiber-only
10311,fiber,fiber-only
10312,sheet,sheet-only
10313,fiber,fiber-only
10314,fiber,fiber-only
10315,fiber,fiber-only
10316,fiber,fiber-only
10317,sheet,sheet-only
10318,sheet,sheet-only
10319,fiber,fiber-only
10320,sheet,sheet-only
10321,fiber,fiber-only
10322,sheet,sheet-only
10323,sheet,sheet->vesicle
10324,fiber,fiber-only
10325,sheet,sheet-only
10326,fiber,fiber-only
10327,fiber,fiber-only
10328,sheet,sheet->vesicle
10329,fiber,fiber-only
10330,fiber,fiber-only
10331,fiber,fiber-only
10332,sheet,sheet-only
10333,sheet,sheet-only
10334,fiber,fiber-only
10335,fiber,fiber-only
10336,fiber,fiber-only
10337,fiber,fiber-only
10338,fiber,fiber-only
10339,fiber,fiber-only
10340,fiber,fiber-only
10341,fiber,fiber-only
10342,sheet,sheet-only
10343,sheet,sheet-only
10344,fiber,fiber-only
10345,sheet,sheet->vesicle
10346,fiber,fiber-only
10347,fiber,fiber-only
10348,sheet,sheet->vesicle
10349,fiber,fiber-only
10350,fiber,fiber-only
10351,fiber,fiber-only
10352,sheet,sheet-only
10353,sheet,sheet->vesicle
10354,fiber,fiber-only
10355,sheet,sheet->vesicle
10356,sheet,sheet->vesicle
10357,sheet,sheet->vesicle
10358,fiber,fiber-only
10359,sheet,sheet->vesicle
10360,sheet,sheet->vesicle
10361,fiber,fiber-only
10362,sheet,sheet->vesicle
10363,fiber,fiber-only
10364,fiber,fiber-only
10365,sheet,sheet->vesicle
10366,fiber,fiber-only
10367,fiber,fiber-only
10368,fiber,fiber-only
10369,fiber,fiber-only
10370,sheet,sheet->vesicle
10371,fiber,fiber-only
10372,sheet,sheet->vesicle
10373,fiber,fiber-only
10374,sheet,sheet->vesicle
10375,fiber,fiber-only
10376,fiber,fiber-only
10377,fiber,fiber-only
10378,fiber,fiber-only
10379,fiber,fiber-only
10380,fiber,fiber-only
10381,fiber,fiber-only
10382,fiber,fiber-only
10383,sheet,sheet-only
10384,sheet,sheet-only
10385,sheet,sheet-only
10386,fiber,fiber-only
10387,fiber,fiber-only
10388,fiber,fiber-only
10389,sheet,sheet-only
10390,sheet,sheet-only
10391,sheet,sheet-only
10392,sheet,sheet-only
10393,fiber,fiber-only
10394,sheet,sheet-only
10395,fiber,fiber-only
10396,fiber,fiber-only
10397,sheet,sheet-only
10398,fiber,fiber-only
10399,fiber,fiber-only
10400,fiber,fiber-only
10401,sheet,sheet-only
10402,fiber,fiber-only
10403,fiber,fiber-only
10404,sheet,sheet-only
10405,fiber,fiber-only
10406,fiber,fiber-only
10407,fiber,fiber-only
10408,fiber,fiber-only
10409,fiber,fiber-only
10410,fiber,fiber-only
10411,sheet,sheet->vesicle
10412,fiber,fiber-only
10413,fiber,fiber-only
10414,sheet,sheet->vesicle
10415,sheet,sheet->vesicle
10416,fiber,fiber-only
10417,sheet,sheet->vesicle
10418,sheet,sheet->vesicle
10419,sheet,sheet->vesicle
10420,sheet,sheet->vesicle
10421,sheet,sheet->vesicle
10422,sheet,sheet-only
10423,sheet,sheet->vesicle
10424,fiber,fiber-only
10425,fiber,fiber-only
10426,fiber,fiber-only
10427,fiber,fiber-only
10428,fiber,fiber-only
10429,fiber,fiber-only
10430,fiber,fiber-only
10431,sheet,sheet->vesicle
10432,fiber,fiber-only
10433,fiber,fiber-only
10434,sheet,sheet-only
10435,fiber,fiber-only
10436,fiber,fiber-only
10437,fiber,fiber-only
10438,fiber,fiber-only
10439,fiber,fiber-only
10440,sheet,sheet->vesicle
10441,fiber,fiber-only
10442,sheet,sheet-only
10443,fiber,fiber-only
10444,fiber,fiber-only
10445,fiber,fiber-only
10446,sheet,sheet-only
10447,fiber,fiber-only
10448,fiber,fiber-only
10449,fiber,fiber-only
10450,fiber,fiber-only
10451,fiber,fiber-only
10452,fiber,fiber-only
10453,sheet,sheet->vesicle
10454,fiber,fiber-only
10455,fiber,fiber-only
10456,fiber,fiber-only
10457,sheet,sheet->vesicle
10458,fiber,fiber-only
10459,sheet,sheet->vesicle
10460,sheet,sheet->vesicle
10461,fiber,fiber-only
10462,fiber,fiber-only
10463,fiber,fiber-only
10464,fiber,fiber-only
10465,sheet,sheet->vesicle
10466,fiber,fiber-only
10467,sheet,sheet->vesicle
10468,sheet,sheet->vesicle
10469,sheet,sheet->vesicle
10470,fiber,fiber-only
10471,sheet,sheet->vesicle
10472,fiber,fiber-only
10473,fiber,fiber-only
10474,sheet,sheet->vesicle
10475,sheet,sheet->vesicle
10476,fiber,fiber-only
10477,fiber,fiber-only
10478,fiber,fiber-only
10479,fiber,fiber-only
10480,fiber,fiber-only
10481,fiber,fiber-only
10482,fiber,fiber-only
10483,sheet,sheet-only
10484,fiber,fiber-only
10485,fiber,fiber-only
10486,fiber,fiber-only
10487,fiber,fiber-only
10488,fiber,fiber-only
10489,fiber,fiber-only
10490,fiber,fiber-only
10491,fiber,fiber-only
10492,fiber,fiber-only
10493,fiber,fiber-only
10494,fiber,fiber-only
10495,fiber,fiber-only
10496,fiber,fiber-only
10497,fiber,fiber-only
10498,fiber,fiber-only
10499,fiber,fiber-only
10500,fiber,fiber-only
10501,fiber,fiber-only
10502,fiber,fiber-only
10503,fiber,fiber-only
10504,fiber,fiber-only
10505,fiber,fiber-only
10506,fiber,fiber-only
10507,fiber,fiber-only
10508,fiber,fiber-only
10509,fiber,fiber-only
10510,fiber,fiber-only
10511,fiber,fiber-only
10512,fiber,fiber-only
10513,fiber,fiber-only
10514,fiber,fiber-only
10515,fiber,fiber-only
10516,fiber,fiber-only
10517,fiber,fiber-only
10518,fiber,fiber-only
10519,fiber,fiber-only
10520,fiber,fiber-only
10521,fiber,fiber-only
10522,fiber,fiber-only
10523,fiber,fiber-only
10524,fiber,fiber-only
10525,fiber,fiber-only
10526,fiber,fiber-only
10527,fiber,fiber-only
10528,fiber,fiber-only
10529,fiber,fiber-only
10530,fiber,fiber-only
10531,fiber,fiber-only
10532,fiber,fiber-only
10533,fiber,fiber-only
10534,fiber,fiber-only
10535,fiber,fiber-only
10536,fiber,fiber-only
10537,fiber,fiber-only
10538,fiber,fiber-only
10539,fiber,fiber-only
10540,fiber,fiber-only
10541,fiber,fiber-only
10542,fiber,fiber-only
10543,fiber,fiber-only
10544,fiber,fiber-only
10545,fiber,fiber-only
10546,fiber,fiber-only
10547,fiber,fiber-only
10548,fiber,fiber-only
10549,fiber,fiber-only
10550,fiber,fiber-only
10551,fiber,fiber-only
10552,sheet,sheet-only
10553,fiber,fiber-only
10554,fiber,fiber-only
10555,fiber,fiber-only
10556,fiber,fiber-only
10557,fiber,fiber-only
10558,fiber,fiber-only
10559,fiber,fiber-only
10560,fiber,fiber-only
10561,fiber,fiber-only
10562,fiber,fiber-only
10563,fiber,fiber-only
10564,fiber,fiber-only
10565,fiber,fiber-only
10566,fiber,fiber-only
10567,fiber,fiber-only
10568,fiber,fiber-only
10569,fiber,fiber-only
10570,fiber,fiber-only
10571,fiber,fiber-only
10572,fiber,fiber-only
10573,sheet,sheet-only
10574,fiber,fiber-only
10575,fiber,fiber-only
10576,fiber,fiber-only
10577,fiber,fiber-only
10578,fiber,fiber-only
10579,fiber,fiber-only
10580,fiber,fiber-only
10581,fiber,fiber-only
10582,fiber,fiber-only
10583,sheet,sheet-only
10584,fiber,fiber-only
10585,fiber,fiber-only
10586,fiber,fiber-only
10587,fiber,fiber-only
10588,sheet,sheet->vesicle
10589,fiber,fiber-only
10590,sheet,sheet-only
10591,fiber,fiber-only
10592,sheet,sheet->vesicle
10593,fiber,fiber-only
10594,fiber,fiber-only
10595,fiber,fiber-only
10596,fiber,fiber-only
10597,fiber,fiber-only
10598,fiber,fiber-only
10599,fiber,fiber-only
10600,sheet,sheet-only
10601,fiber,fiber-only
10602,fiber,fiber-only
10603,fiber,fiber-only
10604,fiber,fiber-only
10605,fiber,fiber-only
10606,fiber,fiber-only
10607,sheet,sheet->vesicle
10608,fiber,fiber-only
10609,fiber,fiber-only
10610,fiber,fiber-only
10611,fiber,fiber-only
10612,sheet,sheet-only
10613,sheet,sheet-only
10614,sheet,sheet-only
10615,fiber,fiber-only
10616,fiber,fiber-only
10617,sheet,sheet-only
10618,fiber,fiber-only
10619,fiber,fiber-only
10620,fiber,fiber-only
10621,fiber,fiber-only
10622,fiber,fiber-only
10623,fiber,fiber-only
10624,fiber,fiber-only
10625,fiber,fiber-only
10626,fiber,fiber-only
10627,fiber,fiber-only
10628,fiber,fiber-only
10629,sheet,sheet-only
10630,fiber,fiber-only
10631,fiber,fiber-only
10632,fiber,fiber-only
10633,fiber,fiber-only
10634,fiber,fiber-only
10635,fiber,fiber-only
10636,fiber,fiber-only
10637,fiber,fiber-only
10638,fiber,fiber-only
10639,fiber,fiber-only
10640,fiber,fiber-only
